Date;Soybeans_Futures;Agriculture_ETF;Soybean_ETF;Corn_ETF;ADM;Bunge;Corteva;FMC;Mosaic;Andersons;VillageFarms;Nutrien;CFIndustries;Deere
2022-08-29;1534.75;18.345881;27.09;27.26;82.052177;94.419518;59.734367;99.341782;55.032166;38.119175;2.75;88.631386;105.288345;362.771576
2022-08-30;1513.0;18.26646;26.940001;27.09;79.168243;90.853775;59.599293;96.432381;52.296066;35.004532;2.66;84.173874;98.46978;351.457886
2022-08-31;1507.5;18.204685;26.75;26.870001;79.457535;90.207939;59.271236;94.999649;49.260159;34.844559;2.65;82.142029;96.110214;348.131531
2022-09-01;1472.75;17.922308;26.33;26.43;79.177292;89.207344;58.673031;93.892143;48.318302;35.004532;2.58;80.342911;95.144096;346.720825
2022-09-02;1510.5;17.984077;26.700001;26.610001;79.204414;90.062408;59.087906;93.558128;50.147167;34.204689;2.56;82.32106;99.268692;345.2435
2022-09-06;1490.0;18.028202;26.370001;27.08;77.477661;85.596115;58.200245;92.318756;49.388184;32.209812;2.5;81.148476;95.608574;344.137878
2022-09-07;1466.75;17.913483;26.120001;26.83;78.86087;86.933266;59.647533;95.465508;48.574345;32.652073;2.52;80.808357;95.060501;348.789154
2022-09-08;1470.5;17.904659;26.17;26.75;81.627281;88.115799;59.859806;96.669701;49.525352;32.454475;2.5;81.596039;95.181259;351.210083
2022-09-09;1489.25;18.239985;26.66;27.26;82.694069;88.13398;60.322933;99.060501;51.427357;33.451912;2.57;85.086868;96.31459;354.803406
2022-09-12;1549.75;18.363527;27.799999;27.6;79.746849;86.332916;59.927341;99.376938;47.95253;33.160198;2.59;81.381195;92.412971;356.500031
2022-09-13;1534.25;18.248812;27.74;27.57;78.065285;84.540955;60.44836;96.986137;48.107986;32.049839;2.47;80.199692;93.03537;346.272858
2022-09-14;1503.75;18.134092;27.360001;27.299999;77.902542;83.867828;61.567596;97.557465;49.287601;31.38175;2.51;82.150978;95.766502;343.98526
2022-09-15;1451.5;18.125269;27.25;27.030001;77.07988;82.958199;59.936993;95.149063;49.022411;30.619553;2.48;79.528366;93.936455;341.9552
2022-09-16;1448.5;18.10762;27.129999;27.09;76.636871;81.366348;59.194042;93.065895;47.733074;30.544273;2.41;77.03109;91.586189;337.885315
2022-09-19;1461.25;18.10762;27.5;27.08;78.951271;83.003677;59.261581;94.586525;50.174595;31.438202;2.28;80.35186;96.119514;345.691437
2022-09-20;1478.75;18.345881;27.75;27.6;78.426918;82.057655;59.242294;93.452652;49.662514;31.024179;2.19;80.47718;96.899841;338.924225
2022-09-21;1461.25;18.222334;27.530001;27.360001;77.748878;81.411835;57.148548;92.907692;48.921825;30.647783;2.11;79.376213;94.475243;333.415131
2022-09-22;1457.0;18.231163;27.389999;27.42;77.812157;80.320274;57.65992;94.20858;48.025684;30.073784;2.03;78.919731;94.317329;329.907562
2022-09-23;1425.75;17.878187;26.879999;26.91;73.816231;75.672058;55.884579;92.116623;44.377125;28.605848;1.91;74.238426;87.127174;318.555786
2022-09-26;1411.25;17.586981;26.629999;26.610001;73.689667;74.516838;55.585487;90.78936;42.529984;28.549389;1.9;73.173271;83.940842;316.668579
2022-09-27;1408.0;17.622278;26.59;26.639999;73.065857;74.780624;55.247772;92.292397;44.294834;29.55624;1.96;75.760063;89.05941;319.947388
2022-09-28;1408.75;17.772293;26.709999;26.77;74.955338;76.317894;56.328411;95.263329;45.392143;29.838535;2.0;78.361618;93.091103;329.688354
2022-09-29;1410.75;17.781116;26.82;26.77;72.876022;74.807915;55.199539;93.903069;44.249104;28.906963;1.91;75.237968;90.164871;326.083252
2022-09-30;1364.75;17.666401;26.110001;27.040001;72.731361;75.108101;55.141655;93.364258;44.194244;29.370766;1.91;75.057915;89.412407;319.284302
2022-10-03;1374.0;17.701698;26.23;27.129999;75.063828;76.763641;57.100307;96.376289;45.209251;30.288895;1.98;76.255173;93.174713;328.999847
2022-10-04;1383.5;17.754646;26.48;27.23;77.477661;80.165634;59.589642;99.317657;47.632481;31.358471;2.16;79.38784;97.596542;344.52948
2022-10-05;1369.75;17.860538;26.35;27.32;77.992973;79.810875;59.35807;98.96434;46.718063;30.979862;2.08;75.733063;95.264862;340.207184
2022-10-06;1358.0;17.781116;26.17;27.09;77.522873;78.455521;58.750206;98.902512;46.919235;30.459269;2.38;76.948318;98.218956;339.920288
2022-10-07;1367.0;17.80759;26.290001;27.360001;77.242607;77.791496;58.692322;97.833733;46.69062;30.146917;2.05;75.381996;97.355026;340.570557
2022-10-10;1374.0;18.019375;26.33;27.77;78.300362;78.773895;58.904591;99.29998;48.181145;30.809486;2.0;76.588249;98.962135;343.946136
2022-10-11;1376.25;17.948782;26.389999;27.639999;78.020096;78.410057;58.624779;99.29998;45.318989;31.159702;1.97;74.274757;95.524979;347.436493
2022-10-12;1396.0;17.80759;26.610001;27.700001;77.776001;79.683525;58.653736;101.313911;45.831062;30.904139;2.0;74.490799;95.264862;345.409241
2022-10-13;1395.75;17.80759;26.67;27.84;80.316391;82.184998;60.73782;102.921494;47.55019;32.72147;1.99;77.93853;99.426605;351.108551
2022-10-14;1383.75;17.701698;26.459999;27.6;75.380241;77.309395;56.666119;97.904388;42.850029;31.47205;1.97;70.14286;91.075256;341.517303
2022-10-17;1385.25;17.701698;26.34;27.309999;77.531921;79.901833;58.238838;101.093086;44.121082;32.18195;2.03;71.772224;91.855591;346.728851
2022-10-18;1372.0;17.675224;26.190001;27.190001;79.349052;81.229897;59.454552;103.954956;46.462021;32.03997;2.0;73.725647;93.118973;355.067413
2022-10-19;1372.5;17.639927;26.24;27.1;79.873405;82.412415;59.628235;103.054001;46.379723;32.342861;1.93;73.545593;93.509132;355.077026
2022-10-20;1391.5;17.648752;26.58;27.34;79.855339;81.712013;59.75367;101.888046;47.120403;32.200893;1.92;74.346764;97.002007;349.530731
2022-10-21;1395.5;17.692873;26.610001;27.27;81.084854;82.594345;60.67028;103.522141;48.556057;33.374565;2.01;74.607819;99.742455;366.303375
2022-10-24;1372.0;17.631104;26.200001;27.209999;80.71418;82.876335;61.133411;102.197212;47.998253;33.223137;1.95;71.133087;96.73262;369.009674
2022-10-25;1382.0;17.578157;26.450001;27.309999;82.395729;83.658607;62.677185;104.802917;49.040699;33.791054;2.12;74.904884;100.049011;374.498566
2022-10-26;1381.75;17.507561;26.459999;27.290001;84.610664;89.516632;63.555202;104.5821;48.77552;33.914101;2.14;73.87867;97.847397;374.068207
2022-10-27;1382.25;17.401669;26.450001;27.18;85.098854;89.016327;63.651699;104.714592;48.958401;32.674145;2.07;75.07592;99.35228;377.329102
2022-10-28;1387.75;17.313427;26.5;27.09;85.776894;88.015739;63.699932;104.193436;48.592632;33.109543;2.07;74.139732;98.172516;379.490173
2022-10-31;1407.0;17.498737;26.92;27.41;87.675423;89.780426;63.043831;105.023743;49.150433;33.384045;2.16;76.066124;98.711319;378.505219
2022-11-01;1435.75;17.692873;27.360001;27.73;88.172653;90.7537;64.751633;105.624382;49.790531;33.194733;2.17;77.218369;100.141914;371.706207
2022-11-02;1440.0;17.595806;27.530001;27.35;86.608635;90.217033;64.558678;105.880547;47.449596;34.576668;2.02;74.697845;95.840813;369.066986
2022-11-03;1426.75;17.507561;27.24;27.15;87.04258;89.807709;64.62619;108.945587;44.660599;34.747044;2.08;64.192612;97.763763;376.411011
2022-11-04;1451.5;17.728172;27.65;27.25;86.057152;90.535408;63.072773;109.970192;45.072086;35.400154;2.1;65.974983;97.893822;377.807159
2022-11-07;1440.0;17.789942;27.440001;27.059999;86.427818;93.882835;63.719246;109.943695;45.648182;36.252018;2.06;65.857971;96.899841;381.326202
2022-11-08;1444.0;17.701698;27.360001;26.84;87.142029;95.110847;64.828842;112.310921;48.364025;35.807159;1.84;69.99884;100.931519;386.872498
2022-11-09;1459.75;17.622278;27.34;26.57;84.1315;90.899261;64.693741;111.180313;45.382999;33.507092;1.81;67.046227;97.224976;379.719727
2022-11-10;1430.5;17.675224;26.809999;26.200001;85.234467;92.955025;64.993515;111.692604;48.921825;34.993141;1.995;71.277115;100.782898;389.77951
2022-11-11;1455.5;17.719349;27.389999;26.389999;84.140556;92.336472;62.633976;110.897652;48.272579;35.267624;2.22;69.026642;95.515686;388.268616
2022-11-14;1441.75;17.710524;27.27;26.219999;85.234467;89.925949;64.52935;112.293259;48.574345;35.438011;2.21;70.025856;100.49572;389.138794
2022-11-15;1457.25;17.763468;27.57;26.629999;85.824608;90.744621;64.519676;113.706543;48.089695;36.072174;2.23;71.583176;99.703003;389.167511
2022-11-16;1429.25;17.701698;27.049999;26.57;86.42382;90.426254;63.194851;111.931107;45.876781;35.220303;2.13;69.971848;95.776802;388.622406
2022-11-17;1417.0;17.54286;26.84;26.57;85.888161;91.071587;63.272217;112.443436;45.703045;35.551598;2.15;71.061081;95.273209;394.924133
2022-11-18;1428.25;17.551683;27.01;26.549999;86.387505;92.179207;63.049801;112.752571;44.779476;34.860634;2.28;70.034851;94.508484;396.138611
2022-11-21;1436.75;17.586981;27.17;26.34;87.259094;92.710129;63.001461;112.416939;44.495991;35.513725;2.12;69.125656;95.842094;393.690613
2022-11-22;1429.75;17.613455;27.18;26.26;88.675446;92.984749;63.910458;113.176559;46.151115;36.053246;2.07;72.852448;102.286278;398.337982
2022-11-23;1436.0;17.54286;27.18;26.4;87.867386;92.618599;63.630016;113.282562;46.269978;35.930202;2.12;72.060287;99.143448;418.381104
2022-11-25;1436.25;17.534037;27.209999;26.639999;88.430305;93.167824;64.142532;114.104012;47.33987;35.419075;2.11;74.139732;101.297714;422.158295
2022-11-28;1457.25;17.436966;27.549999;26.629999;87.3862;93.717056;62.788708;112.21376;45.959087;35.400154;1.99;72.19532;97.362206;421.909698
2022-11-29;1459.5;17.489912;27.58;26.639999;87.567787;95.346458;63.407619;112.805565;46.388859;35.608379;1.98;73.491608;99.227386;421.680267
2022-11-30;1469.5;17.692873;27.75;26.42;88.521095;95.968918;64.945175;115.393646;47.049202;36.441334;1.98;72.375359;100.896736;421.708923
2022-12-01;1429.75;17.578157;27.049999;26.18;82.91021;90.568146;64.065186;114.85482;45.031502;35.087795;2.11;70.719002;96.653435;422.483398
2022-12-02;1438.5;17.525209;27.25;25.85;83.264313;86.805893;65.090218;118.679474;45.224098;34.463085;2.14;71.511162;97.352882;426.117249
2022-12-05;1437.75;17.445793;27.26;25.65;82.410866;85.423676;62.237507;115.473129;44.196899;33.185276;2.01;70.755013;96.504227;417.778778
2022-12-06;1455.0;17.322248;27.52;25.549999;82.483498;87.391769;61.560593;113.008736;43.756676;33.582809;1.82;69.692795;94.657707;419.079163
2022-12-07;1472.0;17.339897;27.83;25.73;84.589844;87.428368;61.657288;112.991051;43.408169;33.44083;1.76;68.639565;93.743759;421.374207
2022-12-08;1486.25;17.348722;27.940001;25.68;83.890762;88.206451;61.637951;113.052887;43.105515;33.51656;1.74;68.756569;93.389389;423.554474
2022-12-09;1483.75;17.260479;27.92;25.74;83.418633;87.428368;60.912689;111.825119;42.931252;33.412437;1.68;69.170662;92.046455;415.789673
2022-12-12;1460.5;17.410496;27.49;26.059999;84.735123;87.391769;60.235771;111.551292;43.34396;33.52602;1.69;69.836807;92.055771;417.931641
2022-12-13;1479.75;17.516388;27.799999;25.950001;84.644318;86.476372;60.574226;112.708405;43.133018;33.147404;1.64;69.359711;91.216446;418.065552
2022-12-14;1482.25;17.498737;27.799999;25.969999;84.253922;88.087448;59.665234;111.992935;41.647259;32.768795;1.59;68.468513;86.730705;419.260864
2022-12-15;1473.5;17.489912;27.6;26.030001;83.908913;88.563454;58.24371;110.562004;41.546375;32.144085;1.5;67.334267;88.176193;410.989319
2022-12-16;1480.0;17.436966;27.690001;26.059999;83.809029;87.950157;57.808544;109.793541;41.601406;32.163021;1.55;66.34407;88.661163;412.232391
2022-12-19;1460.75;17.442287;27.469999;25.85;84.117744;88.050835;56.377354;108.433258;40.849346;33.223137;1.43;65.614922;86.469582;413.743286
2022-12-20;1478.5;17.5753;27.67;26.0;84.381035;88.307144;56.947895;109.678696;41.583057;33.469234;1.39;66.011002;87.243622;416.315643
2022-12-21;1481.0;17.770384;27.809999;26.309999;85.588547;89.51545;57.431404;110.491325;42.050793;34.103401;1.41;66.73114;87.224976;422.320953
2022-12-22;1467.75;17.814722;27.620001;26.27;84.880394;88.89299;56.957573;110.120354;41.023598;33.630135;1.34;65.686943;83.839668;416.793701
2022-12-23;1479.0;17.912264;27.84;26.360001;85.906319;90.586441;57.421741;111.595467;41.399628;34.093933;1.29;66.659149;84.623055;417.816956
2022-12-27;1482.25;17.832457;27.9;26.620001;87.077515;92.069374;57.789204;111.77211;40.904369;34.680786;1.24;66.974213;81.694725;417.071075
2022-12-28;1506.5;17.9566;28.440001;27.030001;84.998398;91.080742;56.696472;110.111511;39.840496;33.194733;1.24;65.830963;80.519661;411.362213
2022-12-29;1508.75;17.867926;28.41;26.959999;84.544464;91.346222;57.034931;110.87471;39.812988;33.544949;1.31;66.483383;79.745621;411.036224
2022-12-30;1519.25;17.867926;28.5;26.93;84.299316;91.327896;56.841518;110.750473;40.234863;33.292801;1.34;66.175293;79.456512;411.151245
2023-01-03;1487.25;17.672842;28.030001;26.629999;81.394012;87.483276;56.986576;110.856949;39.09761;32.322289;1.35;64.897644;76.425598;406.864838
2023-01-04;1478.25;17.460024;27.83;26.110001;78.434219;86.961525;57.721508;109.099861;39.684582;32.322289;1.45;65.223854;76.854584;406.088074
2023-01-05;1466.75;17.415686;27.66;25.93;76.473152;85.295517;57.092953;107.999443;40.986919;31.846537;1.43;67.525436;78.132256;397.697479
2023-01-06;1501.5;17.344746;27.959999;25.93;78.034737;88.44445;58.997978;111.336166;42.85788;32.85511;1.43;70.071701;78.719772;408.955322
2023-01-09;1503.5;17.406816;27.959999;25.92;77.508171;89.744286;59.094688;114.451027;43.288944;32.417427;1.39;69.654877;80.202583;410.614258
2023-01-10;1510.0;17.2206;27.83;25.940001;78.288971;89.25914;59.713577;114.211426;41.115314;32.598217;1.4;67.344215;77.404816;419.465118
2023-01-11;1515.0;17.176266;27.91;25.98;78.697525;90.128746;60.032703;116.713974;41.473;33.140572;1.47;67.135796;78.384048;415.677399
2023-01-12;1529.5;17.291542;28.33;26.5;79.342125;92.03273;60.516205;114.814873;43.087166;33.673401;1.55;69.102119;80.491692;418.180298
2023-01-13;1538.25;17.318144;28.42;26.629999;80.259132;91.922913;60.651596;115.338455;42.481857;34.291882;1.54;68.114433;81.051247;421.57486
2023-01-17;1539.75;17.380217;28.5;26.969999;79.977669;92.636902;60.632256;114.149315;43.334793;34.834229;1.65;69.111183;80.202583;420.203583
2023-01-18;1524.5;17.26494;28.16;26.73;77.172241;89.606972;59.481491;112.365578;43.160538;34.015938;1.56;70.089821;78.924927;408.495026
2023-01-19;1514.75;17.167397;27.93;26.49;77.453697;90.064682;60.168083;112.321205;42.848709;33.9874;1.54;69.074944;79.633705;391.819183
2023-01-20;1506.5;17.211735;27.700001;26.49;76.945259;89.185898;60.303463;113.767708;44.031807;34.063519;1.61;71.421844;80.650223;393.73703
2023-01-23;1490.25;17.185131;27.459999;26.15;76.5821;87.556526;59.858639;113.128777;44.343643;34.120609;1.68;71.67556;79.754944;392.528778
2023-01-24;1488.5;17.300407;27.440001;26.5;77.87133;88.398674;60.448513;114.672882;44.444527;34.09206;1.62;71.322166;79.214027;399.5578
2023-01-25;1502.5;17.344746;27.620001;26.42;77.689751;88.682449;61.048069;114.371162;44.114361;34.701019;1.51;71.793365;78.113579;396.652191
2023-01-26;1523.5;17.584167;27.9;26.58;77.081451;91.309593;61.048069;116.16375;45.104874;35.167252;0.946;74.058708;79.363251;403.901764
2023-01-27;1509.5;17.619637;27.83;26.540001;75.928398;89.34153;61.724987;117.335159;45.407528;34.339447;0.977;73.22506;77.479431;401.005707
2023-01-30;1535.25;17.717178;28.129999;26.58;74.675484;88.856361;60.467854;115.622406;44.48122;33.996906;1.01;72.192047;77.125023;403.326385
2023-01-31;1538.0;17.938864;28.190001;26.58;75.22023;90.714584;62.324528;118.1427;45.435043;34.995975;1.08;75.019211;78.990211;405.474365
2023-02-01;1520.25;17.814722;28.040001;26.690001;75.692345;91.6483;62.353558;117.5215;45.728519;35.414639;1.14;75.798492;79.53112;409.453949
2023-02-02;1534.25;17.88566;28.190001;26.49;74.729958;90.357597;59.955338;114.229164;46.63649;35.814266;1.18;76.568695;79.297974;389.853333
2023-02-03;1532.0;17.788118;28.200001;26.58;74.702728;89.780907;59.471821;113.048889;46.260464;36.023598;1.16;75.173241;80.137306;389.383453
2023-02-06;1521.25;17.743782;28.059999;26.66;74.95694;91.153999;58.698208;111.930733;45.985321;36.756252;1.16;74.973907;80.19326;393.382202
2023-02-07;1515.25;17.788118;28.01;26.5;75.047729;90.586441;58.707878;111.930733;45.902786;36.623047;1.18;73.578438;78.570564;392.701385
2023-02-08;1519.75;17.841324;28.01;26.610001;74.490883;89.881599;59.839294;114.007317;45.866096;36.109234;1.15;70.83284;78.449318;390.946533
2023-02-09;1519.25;17.726046;27.959999;26.34;73.577995;87.968452;60.535542;114.566399;45.856918;35.433674;1.09;71.186249;80.948662;391.253479
2023-02-10;1542.5;17.894529;28.309999;26.66;74.938187;90.522354;62.343876;116.429977;47.049202;36.213898;1.08;72.545448;84.389885;400.631836
2023-02-13;1542.75;18.000938;28.4;26.77;74.764748;89.927368;60.409832;114.424408;46.06786;36.470795;1.08;71.249672;80.995277;398.272797
2023-02-14;1537.5;18.142817;28.35;26.709999;74.65519;91.501831;60.129402;114.158173;45.829407;36.061657;1.09;69.745483;80.133331;392.5
2023-02-15;1525.75;17.992071;28.1;26.530001;74.618675;91.561722;60.06171;114.513145;45.508408;41.466152;1.09;69.81797;79.646149;393.200043
2023-02-16;1526.5;18.071875;28.219999;26.5;74.326546;89.85759;60.680599;114.477646;46.223782;42.569878;1.05;70.6063;79.927216;386.410797
2023-02-17;1527.25;18.160551;28.299999;26.639999;74.481735;89.876007;59.771606;113.767708;45.719357;43.017078;1.05;67.697617;77.153992;415.514374
2023-02-21;1548.75;18.3379;28.690001;26.790001;74.308311;88.586395;58.079311;111.939629;44.811386;42.2654;1.02;68.041939;78.212685;409.626526
2023-02-22;1539.5;18.249228;28.57;26.540001;74.5;90.133934;59.897305;114.238052;46.040348;42.018009;1.03;70.307289;80.011543;408.897797
2023-02-23;1534.25;18.231491;28.35;26.09;74.901688;90.658981;59.955338;114.548645;47.232632;42.094135;1.0;70.416023;80.836021;407.593597
2023-02-24;1529.0;17.965467;28.120001;25.65;74.34481;90.32737;59.645889;114.362282;47.241798;43.235931;0.967;69.654877;80.189537;400.276978
2023-02-27;1518.25;17.947733;28.030001;25.48;74.116592;89.525986;60.06171;114.672882;48.617504;43.083691;0.935;70.452278;79.908493;404.314117
2023-02-28;1490.5;17.903397;27.5;25.059999;72.665115;87.969231;60.381596;114.610764;48.782593;43.416718;1.02;70.479446;80.470604;402.022247
2023-03-01;1504.25;18.018671;27.700001;25.190001;72.336464;87.665276;60.245884;113.696716;49.951752;43.80682;0.981;71.204369;79.777321;402.511292
2023-03-02;1519.75;17.912264;27.959999;25.139999;73.550598;89.866798;61.602993;114.353416;52.474201;44.149353;1.01;74.801727;81.398148;404.03595
2023-03-03;1530.5;18.018671;28.18;25.360001;73.997917;90.981392;61.748394;113.945183;52.603081;44.073246;1.02;75.037315;80.723587;412.608795
2023-03-06;1541.0;17.9566;28.32;25.25;74.308311;90.32737;61.312187;111.797638;51.756134;42.198799;1.01;73.551262;80.583038;408.226501
2023-03-07;1525.25;17.929998;28.110001;25.120001;72.783806;89.516777;61.040764;111.930733;49.850491;41.780136;0.984;72.119545;77.940987;400.97699
2023-03-08;1526.75;17.796988;28.1;24.76;72.948105;89.18515;60.294357;113.119888;50.025406;42.303459;0.963;73.68718;78.95282;406.864838
2023-03-09;1520.0;17.690578;28.02;24.360001;71.195389;87.425758;58.084209;109.383835;48.368328;41.304394;0.923;71.394653;75.992226;404.112701
2023-03-10;1513.0;17.761517;27.860001;24.58;69.981262;85.251869;57.085762;106.987785;45.183048;39.696365;0.908;68.658104;73.518784;379.669586
2023-03-13;1500.0;17.672842;27.639999;24.42;70.492477;84.183342;56.824043;105.993889;43.802151;38.078827;0.901;67.117683;70.492592;381.865509
2023-03-14;1499.75;17.672842;27.620001;24.610001;72.071754;96.370079;57.114845;106.721565;43.108055;39.030319;0.913;68.966209;69.902344;385.921814
2023-03-15;1489.25;17.477758;27.35;24.58;70.118195;89.157524;55.108261;102.985512;41.405205;37.669685;0.873;66.12999;67.906754;374.44339
2023-03-16;1491.5;17.601902;27.34;24.700001;69.807816;89.09304;55.214893;103.615585;41.229362;37.755325;0.92;65.858139;68.45015;375.047455
2023-03-17;1476.5;17.584167;27.07;24.77;67.790352;84.846573;54.875614;103.003265;39.878189;36.29953;0.95;65.88533;66.454536;369.667908
2023-03-20;1486.0;17.5753;27.09;24.75;70.227722;87.545525;55.854675;105.479164;40.359425;37.27005;0.86;66.900208;67.991066;378.298309
2023-03-21;1467.0;17.593035;26.809999;24.52;70.921516;89.535187;56.7174;107.848587;41.988243;38.335728;0.91;68.159744;69.97731;386.056
2023-03-22;1448.5;17.530964;26.33;24.459999;70.264259;88.098198;55.680187;104.769234;40.6926;37.669685;0.865;67.389526;66.698143;378.748901
2023-03-23;1419.5;17.433418;25.959999;24.4;68.584557;86.163811;55.069489;103.79306;39.776386;37.308113;0.84;66.356514;65.583229;375.75705
2023-03-24;1428.25;17.699444;26.290001;24.870001;69.935616;86.523056;55.098568;104.440887;39.230362;38.088341;0.843;65.033554;64.927391;370.626862
2023-03-27;1442.25;17.867926;26.51;25.25;70.976295;88.273216;55.932224;104.991089;40.054028;38.801964;0.812;65.704102;65.452057;376.869446
2023-03-28;1467.75;17.947733;26.889999;25.290001;71.706596;88.982498;56.319958;105.825264;40.39645;39.610741;0.8;65.377892;65.836197;379.113342
2023-03-29;1477.25;17.841324;26.84;25.290001;72.108261;89.350967;58.103592;107.351639;41.821663;39.563156;0.81;65.88533;67.738106;384.329956
2023-03-30;1474.5;18.009806;26.889999;25.16;72.54644;87.821854;58.113285;107.97583;41.88644;38.830509;0.828;66.341721;67.344589;388.331543
2023-03-31;1505.5;18.116217;27.139999;25.23;72.719887;87.987671;58.462261;108.903191;42.460228;39.494808;0.83;67.409698;67.916115;397.162079
2023-04-03;1522.0;18.133951;27.440001;25.27;73.413673;89.037773;59.131119;109.42038;43.089539;39.886703;0.771;67.674393;69.02166;399.191772
2023-04-04;1517.5;18.045275;27.32;24.940001;72.464279;87.057312;58.549503;108.421684;42.74712;38.816166;0.778;66.670341;68.272148;382.521515
2023-04-05;1511.0;18.133951;27.25;24.91;72.491661;84.966309;58.859703;108.680275;42.839668;37.764759;0.75;65.200745;68.543839;359.589081
2023-04-06;1492.5;18.311298;27.030001;24.74;71.880043;85.168968;57.967884;104.257446;40.414959;37.602272;0.78;62.078987;66.951111;355.57785
2023-04-10;1487.25;18.355637;27.08;25.08;73.07592;86.744118;58.442867;106.174591;41.562534;38.357372;0.783;64.981667;69.059151;362.965393
2023-04-11;1497.25;18.47978;27.15;24.91;74.299164;87.711327;59.063263;107.690468;43.404205;38.997776;0.82;66.907661;72.666214;366.332214
2023-04-12;1504.25;18.417709;27.1;24.82;74.043571;87.075737;59.896927;109.233131;43.274632;39.313206;0.801;65.912727;72.197762;369.756714
2023-04-13;1501.0;18.506382;27.18;24.77;74.143982;85.942741;60.798416;110.436913;43.265381;39.399223;0.84;66.588181;72.179031;370.093384
2023-04-14;1500.5;18.541853;26.98;25.110001;74.66433;86.955978;60.22649;109.402542;43.487488;39.657303;0.83;66.569923;72.216499;373.008026
2023-04-17;1517.0;18.799009;27.209999;25.33;75.038612;88.199539;60.846889;110.847099;43.922459;40.269032;0.849;68.349861;73.087822;376.519073
2023-04-18;1519.25;18.887684;27.370001;25.48;75.358109;90.087875;61.040764;111.185951;42.7934;41.329998;0.815;67.464462;70.323959;381.588379
2023-04-19;1506.5;18.719202;27.18;25.16;74.810379;89.120674;60.342819;110.347748;42.053024;42.018188;0.799;66.770737;69.705605;377.817657
2023-04-20;1497.5;18.692598;27.0;24.870001;73.943161;88.789062;59.993851;109.777061;41.47924;41.884377;0.781;65.812317;69.761818;375.499481
2023-04-21;1483.5;18.568457;26.709999;24.41;73.486717;87.600792;59.596413;109.875153;40.766628;42.247589;0.78;64.46138;69.743073;371.978729
2023-04-24;1465.25;18.674864;26.5;24.299999;73.760582;87.729744;59.625496;110.383423;41.118305;42.113777;0.75;65.018181;69.892982;373.267731
2023-04-25;1445.25;18.612791;26.280001;24.209999;69.287476;84.174141;58.675514;108.814026;39.489494;41.559395;0.702;63.420792;67.766205;365.024017
2023-04-26;1436.0;18.639395;26.290001;24.09;70.319023;84.772873;57.812778;106.843376;39.036022;42.075546;0.68;63.046543;67.007317;360.348969
2023-04-27;1426.75;18.603924;26.15;23.450001;71.213638;85.380836;58.811226;108.591103;38.943474;42.132896;0.71;62.982655;65.686279;357.694061
2023-04-28;1444.25;18.577322;26.32;23.379999;71.277534;86.21907;59.24744;110.196167;39.656071;42.72551;0.77;63.347771;67.06353;363.62915
2023-05-01;1454.75;18.382238;26.59;23.23;71.021942;85.242661;59.577023;110.356674;40.340919;42.763737;0.77;63.758522;67.410187;367.573151
2023-05-02;1439.5;18.213758;26.41;23.059999;68.940575;83.962265;58.78215;103.8116;40.100296;41.94173;0.742;62.772705;69.387062;369.189148
2023-05-03;1448.0;18.266962;26.51;23.49;68.484131;83.630661;58.161762;101.644775;39.674587;38.089741;0.73;61.202717;69.190308;367.669281
2023-05-04;1448.5;18.355637;26.389999;23.469999;67.753838;82.304222;55.137348;99.772209;35.713604;35.14579;0.749;57.743225;65.648811;359.367798
2023-05-05;1469.0;18.648264;26.629999;23.780001;69.342224;83.409592;56.46537;101.198914;36.194843;35.824421;0.771;59.367992;65.245934;366.582275
2023-05-08;1468.75;18.541853;26.52;23.59;68.831024;83.096397;55.825588;99.834625;35.000996;35.480335;0.735;58.875084;63.315933;365.774292
2023-05-09;1451.75;18.586189;26.25;23.16;68.484131;82.258163;55.350601;98.53273;34.399448;34.945072;0.768;58.272648;63.512669;366.919006
2023-05-10;1436.5;18.648264;26.17;23.209999;68.137245;82.525269;55.806202;98.604065;34.149567;34.620087;0.75;57.834503;63.512669;365.908905
2023-05-11;1443.25;18.426577;26.200001;22.959999;68.374588;82.875313;55.088875;97.641045;33.270382;35.642826;0.72;56.355785;62.941154;358.598297
2023-05-12;1435.0;18.470911;25.68;22.74;68.812767;83.179306;55.273056;97.712364;32.715103;35.958248;0.74;54.667114;62.705528;359.743011
2023-05-15;1400.75;18.701468;25.73;23.07;69.433517;84.736031;56.126099;98.229568;33.871929;36.321457;0.73;56.793919;63.421841;356.116455
2023-05-16;1364.0;18.568457;25.27;22.610001;67.174477;82.08313;55.22459;96.570992;32.631809;35.537678;0.68;56.647881;61.197506;348.873169
2023-05-17;1337.0;18.426577;24.85;22.200001;67.082657;82.617386;54.245533;96.32132;32.604053;36.244991;0.7;55.771591;60.434074;354.057983
2023-05-18;1333.25;18.355637;24.860001;22.23;66.843895;82.390129;54.468487;96.722588;33.122307;36.703789;0.673;56.100193;61.932667;356.414673
2023-05-19;1307.25;18.426577;24.65;22.27;67.247948;83.902145;55.22459;97.114937;33.094543;38.137531;0.68;56.54747;62.413353;349.709991
2023-05-22;1341.25;18.408842;25.040001;22.629999;67.440788;83.920685;55.117958;96.151894;33.298149;38.94043;0.73;55.643803;63.186214;346.776154
2023-05-23;1322.5;18.391104;24.91;23.0;68.919273;85.163673;54.313385;95.090782;33.020508;39.475693;0.73;55.004848;63.610336;346.756958
